Peak_ID	Cons_Repeat_Groups	Max_Cons_Repeats
SRR2062968_terra_peak_19102	0	1
SRR2062968_terra_peak_1905	0	1
SRR2062968_terra_peak_19009	0	1
SRR2062968_terra_peak_19005	0	1
SRR2062968_terra_peak_19000	0	1
SRR2062968_terra_peak_18995	0	1
SRR2062968_terra_peak_18974	0	1
SRR2062968_terra_peak_18950	0	1
SRR2062968_terra_peak_18911	0	1
SRR2062968_terra_peak_18879	0	1
SRR2062968_terra_peak_18874	0	1
SRR2062968_terra_peak_18872	0	1
SRR2062968_terra_peak_18869	0	1
SRR2062968_terra_peak_18842	0	1
SRR2062968_terra_peak_18827	0	1
SRR2062968_terra_peak_18817	0	1
SRR2062968_terra_peak_18810	0	1
SRR2062968_terra_peak_18804	0	1
SRR2062968_terra_peak_18801	0	1
SRR2062968_terra_peak_1880	0	1
SRR2062968_terra_peak_18785	0	1
SRR2062968_terra_peak_1878	0	1
SRR2062968_terra_peak_1876	0	1
SRR2062968_terra_peak_18749	0	1
SRR2062968_terra_peak_18746	0	1
SRR2062968_terra_peak_1874	0	1
SRR2062968_terra_peak_18701	0	1
SRR2062968_terra_peak_18681	0	1
SRR2062968_terra_peak_18680	0	1
SRR2062968_terra_peak_18678	0	1
SRR2062968_terra_peak_18670	0	1
SRR2062968_terra_peak_18667	0	1
SRR2062968_terra_peak_1865	0	1
SRR2062968_terra_peak_18612	0	1
SRR2062968_terra_peak_18611	0	1
SRR2062968_terra_peak_18580	0	1
SRR2062968_terra_peak_18566	0	1
SRR2062968_terra_peak_18550	0	1
SRR2062968_terra_peak_18548	0	1
SRR2062968_terra_peak_18535	0	1
SRR2062968_terra_peak_18533	0	1
SRR2062968_terra_peak_18521	0	1
SRR2062968_terra_peak_18520	0	1
SRR2062968_terra_peak_18502	0	1
SRR2062968_terra_peak_18479	0	1
SRR2062968_terra_peak_18471	0	1
SRR2062968_terra_peak_18470	0	1
SRR2062968_terra_peak_18461	0	1
SRR2062968_terra_peak_18453	0	1
SRR2062968_terra_peak_18442	0	1
SRR2062968_terra_peak_18441	0	1
SRR2062968_terra_peak_18437	0	1
SRR2062968_terra_peak_18434	0	1
SRR2062968_terra_peak_18412	0	1
SRR2062968_terra_peak_18395	0	1
SRR2062968_terra_peak_18381	0	1
SRR2062968_terra_peak_18349	0	1
SRR2062968_terra_peak_18340	0	1
SRR2062968_terra_peak_18333	0	1
SRR2062968_terra_peak_18327	0	1
SRR2062968_terra_peak_18320	0	1
SRR2062968_terra_peak_18305	0	1
SRR2062968_terra_peak_18291	0	1
SRR2062968_terra_peak_18288	0	1
SRR2062968_terra_peak_18285	0	1
SRR2062968_terra_peak_18281	0	1
SRR2062968_terra_peak_18274	0	1
SRR2062968_terra_peak_18268	0	1
SRR2062968_terra_peak_18265	0	1
SRR2062968_terra_peak_18259	0	1
SRR2062968_terra_peak_18203	0	1
SRR2062968_terra_peak_18095	0	1
SRR2062968_terra_peak_18087	0	1
SRR2062968_terra_peak_18082	0	1
SRR2062968_terra_peak_18048	0	1
SRR2062968_terra_peak_18041	0	1
SRR2062968_terra_peak_18032	0	1
SRR2062968_terra_peak_18009	0	1
SRR2062968_terra_peak_18004	0	1
SRR2062968_terra_peak_17998	0	1
SRR2062968_terra_peak_17985	0	1
SRR2062968_terra_peak_17983	0	1
SRR2062968_terra_peak_1798	0	1
SRR2062968_terra_peak_17936	0	1
SRR2062968_terra_peak_17930	0	1
SRR2062968_terra_peak_17900	0	1
SRR2062968_terra_peak_17884	0	1
SRR2062968_terra_peak_17871	0	1
SRR2062968_terra_peak_17860	0	1
SRR2062968_terra_peak_17846	0	1
SRR2062968_terra_peak_1783	0	1
SRR2062968_terra_peak_17821	0	1
SRR2062968_terra_peak_17818	0	1
SRR2062968_terra_peak_17810	0	1
SRR2062968_terra_peak_17785	0	1
SRR2062968_terra_peak_17760	0	1
SRR2062968_terra_peak_17750	0	1
SRR2062968_terra_peak_17740	0	1
SRR2062968_terra_peak_17735	0	1
SRR2062968_terra_peak_17728	0	1
SRR2062968_terra_peak_17714	0	1
SRR2062968_terra_peak_17701	0	1
SRR2062968_terra_peak_17679	0	1
SRR2062968_terra_peak_17659	0	1
SRR2062968_terra_peak_17602	0	1
SRR2062968_terra_peak_17589	0	1
SRR2062968_terra_peak_17563	0	1
SRR2062968_terra_peak_1749	0	1
SRR2062968_terra_peak_17487	0	1
SRR2062968_terra_peak_17468	0	1
SRR2062968_terra_peak_17460	0	1
SRR2062968_terra_peak_1745	0	1
SRR2062968_terra_peak_17403	0	1
SRR2062968_terra_peak_17399	0	1
SRR2062968_terra_peak_17376	0	1
SRR2062968_terra_peak_17372	0	1
SRR2062968_terra_peak_17349	0	1
SRR2062968_terra_peak_17342	0	1
SRR2062968_terra_peak_17340	0	1
SRR2062968_terra_peak_17334	0	1
SRR2062968_terra_peak_1731	0	1
SRR2062968_terra_peak_17304	0	1
SRR2062968_terra_peak_17251	0	1
SRR2062968_terra_peak_17218	0	1
SRR2062968_terra_peak_17198	0	1
SRR2062968_terra_peak_17179	0	1
SRR2062968_terra_peak_17160	0	1
SRR2062968_terra_peak_1716	0	1
SRR2062968_terra_peak_17152	0	1
SRR2062968_terra_peak_17146	0	1
SRR2062968_terra_peak_17118	0	1
SRR2062968_terra_peak_17112	0	1
SRR2062968_terra_peak_17100	0	1
SRR2062968_terra_peak_17097	0	1
SRR2062968_terra_peak_17076	0	1
SRR2062968_terra_peak_17073	0	1
SRR2062968_terra_peak_17053	0	1
SRR2062968_terra_peak_17040	0	1
SRR2062968_terra_peak_17031	0	1
SRR2062968_terra_peak_17023	0	1
SRR2062968_terra_peak_17015	0	1
SRR2062968_terra_peak_16996	0	1
SRR2062968_terra_peak_16987	0	1
SRR2062968_terra_peak_16979	0	1
SRR2062968_terra_peak_16976	0	1
SRR2062968_terra_peak_16975	0	1
SRR2062968_terra_peak_16967	0	1
SRR2062968_terra_peak_16964	0	1
SRR2062968_terra_peak_16949	0	1
SRR2062968_terra_peak_16908	0	1
SRR2062968_terra_peak_16907	0	1
SRR2062968_terra_peak_16899	0	1
SRR2062968_terra_peak_1688	0	1
SRR2062968_terra_peak_1685	0	1
SRR2062968_terra_peak_16843	0	1
SRR2062968_terra_peak_16836	0	1
SRR2062968_terra_peak_16811	0	1
SRR2062968_terra_peak_168	0	1
SRR2062968_terra_peak_16795	0	1
SRR2062968_terra_peak_16739	0	1
SRR2062968_terra_peak_16725	0	1
SRR2062968_terra_peak_16718	0	1
SRR2062968_terra_peak_16709	0	1
SRR2062968_terra_peak_16691	0	1
SRR2062968_terra_peak_16673	0	1
SRR2062968_terra_peak_16632	0	1
SRR2062968_terra_peak_16612	0	1
SRR2062968_terra_peak_1661	0	1
SRR2062968_terra_peak_1659	0	1
SRR2062968_terra_peak_16568	0	1
SRR2062968_terra_peak_16564	0	1
SRR2062968_terra_peak_16556	0	1
SRR2062968_terra_peak_16539	0	1
SRR2062968_terra_peak_16516	0	1
SRR2062968_terra_peak_16509	0	1
SRR2062968_terra_peak_16505	0	1
SRR2062968_terra_peak_16498	0	1
SRR2062968_terra_peak_16462	0	1
SRR2062968_terra_peak_16441	0	1
SRR2062968_terra_peak_16407	0	1
SRR2062968_terra_peak_16400	0	1
SRR2062968_terra_peak_16386	0	1
SRR2062968_terra_peak_16378	0	1
SRR2062968_terra_peak_16374	0	1
SRR2062968_terra_peak_16351	0	1
SRR2062968_terra_peak_16347	0	1
SRR2062968_terra_peak_16344	0	1
SRR2062968_terra_peak_16324	0	1
SRR2062968_terra_peak_1630	0	1
SRR2062968_terra_peak_16298	0	1
SRR2062968_terra_peak_16294	0	1
SRR2062968_terra_peak_16290	0	1
SRR2062968_terra_peak_16289	0	1
SRR2062968_terra_peak_16286	0	1
SRR2062968_terra_peak_16258	0	1
SRR2062968_terra_peak_16241	0	1
SRR2062968_terra_peak_16231	0	1
SRR2062968_terra_peak_16190	0	1
SRR2062968_terra_peak_16182	0	1
SRR2062968_terra_peak_16179	0	1
SRR2062968_terra_peak_16167	0	1
SRR2062968_terra_peak_16162	0	1
SRR2062968_terra_peak_16149	0	1
SRR2062968_terra_peak_16133	0	1
SRR2062968_terra_peak_1613	0	1
SRR2062968_terra_peak_16128	0	1
SRR2062968_terra_peak_16090	0	1
SRR2062968_terra_peak_16089	0	1
SRR2062968_terra_peak_16039	0	1
SRR2062968_terra_peak_16011	0	1
SRR2062968_terra_peak_15982	0	1
SRR2062968_terra_peak_15981	0	1
SRR2062968_terra_peak_15977	0	1
SRR2062968_terra_peak_15965	0	1
SRR2062968_terra_peak_15957	0	1
SRR2062968_terra_peak_1593	0	1
SRR2062968_terra_peak_15924	0	1
SRR2062968_terra_peak_1588	0	1
SRR2062968_terra_peak_15869	0	1
SRR2062968_terra_peak_15859	0	1
SRR2062968_terra_peak_15856	0	1
SRR2062968_terra_peak_15854	0	1
SRR2062968_terra_peak_15850	0	1
SRR2062968_terra_peak_15805	0	1
SRR2062968_terra_peak_15793	0	1
SRR2062968_terra_peak_15787	0	1
SRR2062968_terra_peak_15772	0	1
SRR2062968_terra_peak_15756	0	1
SRR2062968_terra_peak_15750	0	1
SRR2062968_terra_peak_1575	0	1
SRR2062968_terra_peak_15746	0	1
SRR2062968_terra_peak_15714	0	1
SRR2062968_terra_peak_15713	0	1
SRR2062968_terra_peak_15679	0	1
SRR2062968_terra_peak_15666	0	1
SRR2062968_terra_peak_15665	0	1
SRR2062968_terra_peak_15661	0	1
SRR2062968_terra_peak_1564	0	1
SRR2062968_terra_peak_15631	0	1
SRR2062968_terra_peak_15629	0	1
SRR2062968_terra_peak_15626	0	1
SRR2062968_terra_peak_15612	0	1
SRR2062968_terra_peak_15595	0	1
SRR2062968_terra_peak_15587	0	1
SRR2062968_terra_peak_15585	0	1
SRR2062968_terra_peak_15574	0	1
SRR2062968_terra_peak_15569	0	1
SRR2062968_terra_peak_15559	0	1
SRR2062968_terra_peak_15543	0	1
SRR2062968_terra_peak_15517	0	1
SRR2062968_terra_peak_15511	0	1
SRR2062968_terra_peak_15510	0	1
SRR2062968_terra_peak_1551	0	1
SRR2062968_terra_peak_15469	0	1
SRR2062968_terra_peak_15448	0	1
SRR2062968_terra_peak_15426	0	1
SRR2062968_terra_peak_15416	0	1
SRR2062968_terra_peak_15412	0	1
SRR2062968_terra_peak_15411	0	1
SRR2062968_terra_peak_15410	0	1
SRR2062968_terra_peak_15407	0	1
SRR2062968_terra_peak_15401	0	1
SRR2062968_terra_peak_15397	0	1
SRR2062968_terra_peak_15395	0	1
SRR2062968_terra_peak_15391	0	1
SRR2062968_terra_peak_15389	0	1
SRR2062968_terra_peak_15388	0	1
SRR2062968_terra_peak_15387	0	1
SRR2062968_terra_peak_15385	0	1
SRR2062968_terra_peak_15384	0	1
SRR2062968_terra_peak_1538	0	1
SRR2062968_terra_peak_15372	0	1
SRR2062968_terra_peak_15350	0	1
SRR2062968_terra_peak_15343	0	1
SRR2062968_terra_peak_15342	0	1
SRR2062968_terra_peak_15327	0	1
SRR2062968_terra_peak_15309	0	1
SRR2062968_terra_peak_15298	0	1
SRR2062968_terra_peak_15293	0	1
SRR2062968_terra_peak_15292	0	1
SRR2062968_terra_peak_15283	0	1
SRR2062968_terra_peak_15262	0	1
SRR2062968_terra_peak_15228	0	1
SRR2062968_terra_peak_15226	0	1
SRR2062968_terra_peak_15195	0	1
SRR2062968_terra_peak_15185	0	1
SRR2062968_terra_peak_15177	0	1
SRR2062968_terra_peak_15176	0	1
SRR2062968_terra_peak_15170	0	1
SRR2062968_terra_peak_15161	0	1
SRR2062968_terra_peak_15147	0	1
SRR2062968_terra_peak_15138	0	1
SRR2062968_terra_peak_15126	0	1
SRR2062968_terra_peak_15125	0	1
SRR2062968_terra_peak_15112	0	1
SRR2062968_terra_peak_1511	0	1
SRR2062968_terra_peak_15068	0	1
SRR2062968_terra_peak_15057	0	1
SRR2062968_terra_peak_15039	0	1
SRR2062968_terra_peak_15033	0	1
SRR2062968_terra_peak_15028	0	1
SRR2062968_terra_peak_15015	0	1
SRR2062968_terra_peak_15013	0	1
SRR2062968_terra_peak_14992	0	1
SRR2062968_terra_peak_14987	0	1
SRR2062968_terra_peak_14983	0	1
SRR2062968_terra_peak_14961	0	1
SRR2062968_terra_peak_1494	0	1
SRR2062968_terra_peak_14926	0	1
SRR2062968_terra_peak_14918	0	1
SRR2062968_terra_peak_14897	0	1
SRR2062968_terra_peak_14895	0	1
SRR2062968_terra_peak_14890	0	1
SRR2062968_terra_peak_14826	0	1
SRR2062968_terra_peak_14818	0	1
SRR2062968_terra_peak_14803	0	1
SRR2062968_terra_peak_14780	0	1
SRR2062968_terra_peak_1478	0	1
SRR2062968_terra_peak_14765	0	1
SRR2062968_terra_peak_14756	0	1
SRR2062968_terra_peak_14749	0	1
SRR2062968_terra_peak_14738	0	1
SRR2062968_terra_peak_1473	0	1
SRR2062968_terra_peak_14709	0	1
SRR2062968_terra_peak_14688	0	1
SRR2062968_terra_peak_14679	0	1
SRR2062968_terra_peak_14654	0	1
SRR2062968_terra_peak_14619	0	1
SRR2062968_terra_peak_14611	0	1
SRR2062968_terra_peak_1461	0	1
SRR2062968_terra_peak_14585	0	1
SRR2062968_terra_peak_14553	0	1
SRR2062968_terra_peak_14547	0	1
SRR2062968_terra_peak_14523	0	1
SRR2062968_terra_peak_1452	0	1
SRR2062968_terra_peak_14507	0	1
SRR2062968_terra_peak_14504	0	1
SRR2062968_terra_peak_14503	0	1
SRR2062968_terra_peak_1450	0	1
SRR2062968_terra_peak_14499	0	1
SRR2062968_terra_peak_14498	0	1
SRR2062968_terra_peak_1448	0	1
SRR2062968_terra_peak_14472	0	1
SRR2062968_terra_peak_14463	0	1
SRR2062968_terra_peak_14445	0	1
SRR2062968_terra_peak_1441	0	1
SRR2062968_terra_peak_14402	0	1
SRR2062968_terra_peak_14389	0	1
SRR2062968_terra_peak_14374	0	1
SRR2062968_terra_peak_14356	0	1
SRR2062968_terra_peak_14340	0	1
SRR2062968_terra_peak_14339	0	1
SRR2062968_terra_peak_14328	0	1
SRR2062968_terra_peak_14294	0	1
SRR2062968_terra_peak_14274	0	1
SRR2062968_terra_peak_14258	0	1
SRR2062968_terra_peak_14252	0	1
SRR2062968_terra_peak_14248	0	1
SRR2062968_terra_peak_1422	0	1
SRR2062968_terra_peak_14205	0	1
SRR2062968_terra_peak_14200	0	1
SRR2062968_terra_peak_14144	0	1
SRR2062968_terra_peak_14131	0	1
SRR2062968_terra_peak_14120	0	1
SRR2062968_terra_peak_14081	0	1
SRR2062968_terra_peak_14070	0	1
SRR2062968_terra_peak_14069	0	1
SRR2062968_terra_peak_14061	0	1
SRR2062968_terra_peak_1406	0	1
SRR2062968_terra_peak_14042	0	1
SRR2062968_terra_peak_1404	0	1
SRR2062968_terra_peak_14037	0	1
SRR2062968_terra_peak_14008	0	1
SRR2062968_terra_peak_13993	0	1
SRR2062968_terra_peak_1399	0	1
SRR2062968_terra_peak_13985	0	1
SRR2062968_terra_peak_13916	0	1
SRR2062968_terra_peak_13909	0	1
SRR2062968_terra_peak_13905	0	1
SRR2062968_terra_peak_13891	0	1
SRR2062968_terra_peak_13854	0	1
SRR2062968_terra_peak_13853	0	1
SRR2062968_terra_peak_13828	0	1
SRR2062968_terra_peak_13792	0	1
SRR2062968_terra_peak_13766	0	1
SRR2062968_terra_peak_13720	0	1
SRR2062968_terra_peak_13704	0	1
SRR2062968_terra_peak_1369	0	1
SRR2062968_terra_peak_13686	0	1
SRR2062968_terra_peak_13674	0	1
SRR2062968_terra_peak_13673	0	1
SRR2062968_terra_peak_13665	0	1
SRR2062968_terra_peak_13650	0	1
SRR2062968_terra_peak_13635	0	1
SRR2062968_terra_peak_13622	0	1
SRR2062968_terra_peak_13613	0	1
SRR2062968_terra_peak_13606	0	1
SRR2062968_terra_peak_13586	0	1
SRR2062968_terra_peak_13554	0	1
SRR2062968_terra_peak_13546	0	1
SRR2062968_terra_peak_13541	0	1
SRR2062968_terra_peak_13526	0	1
SRR2062968_terra_peak_13521	0	1
SRR2062968_terra_peak_13511	0	1
SRR2062968_terra_peak_13503	0	1
SRR2062968_terra_peak_13491	0	1
SRR2062968_terra_peak_13487	0	1
SRR2062968_terra_peak_13435	0	1
SRR2062968_terra_peak_13421	0	1
SRR2062968_terra_peak_13363	0	1
SRR2062968_terra_peak_13343	0	1
SRR2062968_terra_peak_13290	0	1
SRR2062968_terra_peak_13288	0	1
SRR2062968_terra_peak_13283	0	1
SRR2062968_terra_peak_13274	0	1
SRR2062968_terra_peak_13258	0	1
SRR2062968_terra_peak_13245	0	1
SRR2062968_terra_peak_13191	0	1
SRR2062968_terra_peak_13183	0	1
SRR2062968_terra_peak_13182	0	1
SRR2062968_terra_peak_13177	0	1
SRR2062968_terra_peak_13161	0	1
SRR2062968_terra_peak_13152	0	1
SRR2062968_terra_peak_13142	0	1
SRR2062968_terra_peak_13133	0	1
SRR2062968_terra_peak_13131	0	1
SRR2062968_terra_peak_1313	0	1
SRR2062968_terra_peak_13119	0	1
SRR2062968_terra_peak_13113	0	1
SRR2062968_terra_peak_13103	0	1
SRR2062968_terra_peak_13085	0	1
SRR2062968_terra_peak_13061	0	1
SRR2062968_terra_peak_1305	0	1
SRR2062968_terra_peak_13047	0	1
SRR2062968_terra_peak_13042	0	1
SRR2062968_terra_peak_13033	0	1
SRR2062968_terra_peak_13021	0	1
SRR2062968_terra_peak_12984	0	1
SRR2062968_terra_peak_12982	0	1
SRR2062968_terra_peak_12979	0	1
SRR2062968_terra_peak_12953	0	1
SRR2062968_terra_peak_12907	0	1
SRR2062968_terra_peak_12897	0	1
SRR2062968_terra_peak_12873	0	1
SRR2062968_terra_peak_12855	0	1
SRR2062968_terra_peak_12854	0	1
SRR2062968_terra_peak_12837	0	1
SRR2062968_terra_peak_12792	0	1
SRR2062968_terra_peak_12789	0	1
SRR2062968_terra_peak_12740	0	1
SRR2062968_terra_peak_12729	0	1
SRR2062968_terra_peak_12722	0	1
SRR2062968_terra_peak_12705	0	1
SRR2062968_terra_peak_12677	0	1
SRR2062968_terra_peak_12650	0	1
SRR2062968_terra_peak_12636	0	1
SRR2062968_terra_peak_12626	0	1
SRR2062968_terra_peak_12618	0	1
SRR2062968_terra_peak_12570	0	1
SRR2062968_terra_peak_12566	0	1
SRR2062968_terra_peak_12560	0	1
SRR2062968_terra_peak_12559	0	1
SRR2062968_terra_peak_12527	0	1
SRR2062968_terra_peak_12488	0	1
SRR2062968_terra_peak_12479	0	1
SRR2062968_terra_peak_12459	0	1
SRR2062968_terra_peak_12413	0	1
SRR2062968_terra_peak_1239	0	1
SRR2062968_terra_peak_12375	0	1
SRR2062968_terra_peak_1237	0	1
SRR2062968_terra_peak_12368	0	1
SRR2062968_terra_peak_1236	0	1
SRR2062968_terra_peak_12351	0	1
SRR2062968_terra_peak_12300	0	1
SRR2062968_terra_peak_12299	0	1
SRR2062968_terra_peak_12290	0	1
SRR2062968_terra_peak_1229	0	1
SRR2062968_terra_peak_12281	0	1
SRR2062968_terra_peak_12274	0	1
SRR2062968_terra_peak_12231	0	1
SRR2062968_terra_peak_12229	0	1
SRR2062968_terra_peak_1222	0	1
SRR2062968_terra_peak_12218	0	1
SRR2062968_terra_peak_12190	0	1
SRR2062968_terra_peak_12188	0	1
SRR2062968_terra_peak_12151	0	1
SRR2062968_terra_peak_12136	0	1
SRR2062968_terra_peak_12123	0	1
SRR2062968_terra_peak_12100	0	1
SRR2062968_terra_peak_12090	0	1
SRR2062968_terra_peak_12086	0	1
SRR2062968_terra_peak_12078	0	1
SRR2062968_terra_peak_12017	0	1
SRR2062968_terra_peak_1200	0	1
SRR2062968_terra_peak_11995	0	1
SRR2062968_terra_peak_11938	0	1
SRR2062968_terra_peak_11923	0	1
SRR2062968_terra_peak_11920	0	1
SRR2062968_terra_peak_11909	0	1
SRR2062968_terra_peak_1185	0	1
SRR2062968_terra_peak_11849	0	1
SRR2062968_terra_peak_11846	0	1
SRR2062968_terra_peak_11840	0	1
SRR2062968_terra_peak_11828	0	1
SRR2062968_terra_peak_11814	0	1
SRR2062968_terra_peak_11813	0	1
SRR2062968_terra_peak_11801	0	1
SRR2062968_terra_peak_11800	0	1
SRR2062968_terra_peak_11784	0	1
SRR2062968_terra_peak_11780	0	1
SRR2062968_terra_peak_11776	0	1
SRR2062968_terra_peak_11768	0	1
SRR2062968_terra_peak_11737	0	1
SRR2062968_terra_peak_11724	0	1
SRR2062968_terra_peak_11702	0	1
SRR2062968_terra_peak_11659	0	1
SRR2062968_terra_peak_1164	0	1
SRR2062968_terra_peak_11639	0	1
SRR2062968_terra_peak_11634	0	1
SRR2062968_terra_peak_11591	0	1
SRR2062968_terra_peak_11529	0	1
SRR2062968_terra_peak_11527	0	1
SRR2062968_terra_peak_11512	0	1
SRR2062968_terra_peak_11485	0	1
SRR2062968_terra_peak_11464	0	1
SRR2062968_terra_peak_11428	0	1
SRR2062968_terra_peak_11409	0	1
SRR2062968_terra_peak_11407	0	1
SRR2062968_terra_peak_11405	0	1
SRR2062968_terra_peak_11383	0	1
SRR2062968_terra_peak_11377	0	1
SRR2062968_terra_peak_11340	0	1
SRR2062968_terra_peak_11337	0	1
SRR2062968_terra_peak_11302	0	1
SRR2062968_terra_peak_11300	0	1
SRR2062968_terra_peak_1130	0	1
SRR2062968_terra_peak_11221	0	1
SRR2062968_terra_peak_11218	0	1
SRR2062968_terra_peak_11213	0	1
SRR2062968_terra_peak_11175	0	1
SRR2062968_terra_peak_11133	0	1
SRR2062968_terra_peak_11127	0	1
SRR2062968_terra_peak_11125	0	1
SRR2062968_terra_peak_11106	0	1
SRR2062968_terra_peak_11080	0	1
SRR2062968_terra_peak_11071	0	1
SRR2062968_terra_peak_11040	0	1
SRR2062968_terra_peak_11021	0	1
SRR2062968_terra_peak_11007	0	1
SRR2062968_terra_peak_10968	0	1
SRR2062968_terra_peak_10941	0	1
SRR2062968_terra_peak_10891	0	1
SRR2062968_terra_peak_1089	0	1
SRR2062968_terra_peak_10876	0	1
SRR2062968_terra_peak_10849	0	1
SRR2062968_terra_peak_10842	0	1
SRR2062968_terra_peak_10812	0	1
SRR2062968_terra_peak_10807	0	1
SRR2062968_terra_peak_10796	0	1
SRR2062968_terra_peak_10789	0	1
SRR2062968_terra_peak_10775	0	1
SRR2062968_terra_peak_10765	0	1
SRR2062968_terra_peak_10754	0	1
SRR2062968_terra_peak_10748	0	1
SRR2062968_terra_peak_10734	0	1
SRR2062968_terra_peak_10727	0	1
SRR2062968_terra_peak_1069	0	1
SRR2062968_terra_peak_10680	0	1
SRR2062968_terra_peak_10621	0	1
SRR2062968_terra_peak_10597	0	1
SRR2062968_terra_peak_1056	0	1
SRR2062968_terra_peak_10542	0	1
SRR2062968_terra_peak_10522	0	1
SRR2062968_terra_peak_10518	0	1
SRR2062968_terra_peak_10511	0	1
SRR2062968_terra_peak_10497	0	1
SRR2062968_terra_peak_10494	0	1
SRR2062968_terra_peak_10477	0	1
SRR2062968_terra_peak_10467	0	1
SRR2062968_terra_peak_10451	0	1
SRR2062968_terra_peak_10450	0	1
SRR2062968_terra_peak_10449	0	1
SRR2062968_terra_peak_10445	0	1
SRR2062968_terra_peak_10422	0	1
SRR2062968_terra_peak_10415	0	1
SRR2062968_terra_peak_10400	0	1
SRR2062968_terra_peak_10375	0	1
SRR2062968_terra_peak_10364	0	1
SRR2062968_terra_peak_10362	0	1
SRR2062968_terra_peak_10345	0	1
SRR2062968_terra_peak_10337	0	1
SRR2062968_terra_peak_10331	0	1
SRR2062968_terra_peak_10320	0	1
SRR2062968_terra_peak_10315	0	1
SRR2062968_terra_peak_10309	0	1
SRR2062968_terra_peak_10308	0	1
SRR2062968_terra_peak_10306	0	1
SRR2062968_terra_peak_10300	0	1
SRR2062968_terra_peak_10294	0	1
SRR2062968_terra_peak_10282	0	1
SRR2062968_terra_peak_10271	0	1
SRR2062968_terra_peak_10269	0	1
SRR2062968_terra_peak_10265	0	1
SRR2062968_terra_peak_10259	0	1
SRR2062968_terra_peak_10222	0	1
SRR2062968_terra_peak_10189	0	1
SRR2062968_terra_peak_10176	0	1
SRR2062968_terra_peak_10154	0	1
SRR2062968_terra_peak_10133	0	1
SRR2062968_terra_peak_10131	0	1
SRR2062968_terra_peak_10117	0	1
SRR2062968_terra_peak_10107	0	1
SRR2062968_terra_peak_10086	0	1
SRR2062968_terra_peak_10084	0	1
SRR2062968_terra_peak_10083	0	1
SRR2062968_terra_peak_10073	0	1
SRR2062968_terra_peak_10052	0	1
SRR2062968_terra_peak_10039	0	1
SRR2062968_terra_peak_10034	0	1
SRR2062968_terra_peak_10005	0	1
SRR2062968_terra_peak_10000	0	1
SRR2062968_terra_peak_10	0	1
SRR2062968_terra_peak_1	0	1
